Timedate, Pa


"2019-03-01 00:00:00";1010.3
"2019-03-01 01:00:00";1010
"2019-03-01 02:00:00";1009.7
"2019-03-01 03:00:00";1009.5
"2019-03-01 04:00:00";1009.3
"2019-03-01 05:00:00";1009.3
"2019-03-01 06:00:00";1009.1
"2019-03-01 07:00:00";1009.3
"2019-03-01 08:00:00";1009.5
"2019-03-01 09:00:00";1009.8
"2019-03-01 10:00:00";1010.3
"2019-03-01 11:00:00";1010.9
"2019-03-01 12:00:00";1011.4
"2019-03-01 13:00:00";1011.8
"2019-03-01 14:00:00";1012.3
"2019-03-01 15:00:00";1012.8
"2019-03-01 16:00:00";1013.1
"2019-03-01 17:00:00";1013.4
"2019-03-01 18:00:00";1014.1
"2019-03-01 19:00:00";1014.8
"2019-03-01 20:00:00";1015.1
"2019-03-01 21:00:00";1015.2
"2019-03-01 22:00:00";1015.4
"2019-03-01 23:00:00";1015.5
"2019-03-10 00:00:00";994.8
"2019-03-10 01:00:00";993.9
"2019-03-10 02:00:00";993.4
"2019-03-10 03:00:00";993.8
"2019-03-10 04:00:00";995.1
"2019-03-10 05:00:00";996.6
"2019-03-10 06:00:00";997.4
"2019-03-10 07:00:00";998
"2019-03-10 08:00:00";998.1
"2019-03-10 09:00:00";998.1
"2019-03-10 10:00:00";998
"2019-03-10 11:00:00";997.9
"2019-03-10 12:00:00";997.7
"2019-03-10 13:00:00";997.3
"2019-03-10 14:00:00";997
"2019-03-10 15:00:00";996.7
"2019-03-10 16:00:00";996.6
"2019-03-10 17:00:00";996.4
"2019-03-10 18:00:00";996.6
"2019-03-10 19:00:00";997.3
"2019-03-10 20:00:00";998.3
"2019-03-10 21:00:00";999.3
"2019-03-10 22:00:00";1000.2
"2019-03-10 23:00:00";1001
"2019-03-11 00:00:00";1001.8
"2019-03-11 01:00:00";1002.5
"2019-03-11 02:00:00";1003.2
"2019-03-11 03:00:00";1003.4
"2019-03-11 04:00:00";1003.3
"2019-03-11 05:00:00";1003.4
"2019-03-11 06:00:00";1003.5
"2019-03-11 07:00:00";1003.9
"2019-03-11 08:00:00";1004.3
"2019-03-11 09:00:00";1004.6
"2019-03-11 10:00:00";1005
"2019-03-11 11:00:00";1005.6
"2019-03-11 12:00:00";1006.1
"2019-03-11 13:00:00";1006.8
"2019-03-11 14:00:00";1007.3
"2019-03-11 15:00:00";1008.3
"2019-03-11 16:00:00";1009.1
"2019-03-11 17:00:00";1009.9
"2019-03-11 18:00:00";1010.8
"2019-03-11 19:00:00";1012
"2019-03-11 20:00:00";1012.8
"2019-03-11 21:00:00";1013.5
"2019-03-11 22:00:00";1014.3
"2019-03-11 23:00:00";1014.9
"2019-03-12 00:00:00";1015.7
"2019-03-12 01:00:00";1015.8
"2019-03-12 02:00:00";1016.1
"2019-03-12 03:00:00";1016.2
"2019-03-12 04:00:00";1015.8
"2019-03-12 05:00:00";1015.5
"2019-03-12 06:00:00";1015.3
"2019-03-12 07:00:00";1015
"2019-03-12 08:00:00";1015
"2019-03-12 09:00:00";1014.7
"2019-03-12 10:00:00";1014.2
"2019-03-12 11:00:00";1013.4
"2019-03-12 12:00:00";1012.5
"2019-03-12 13:00:00";1011.4
"2019-03-12 14:00:00";1010.3
"2019-03-12 15:00:00";1009.1
"2019-03-12 16:00:00";1007.4
"2019-03-12 17:00:00";1006
"2019-03-12 18:00:00";1004.3
"2019-03-12 19:00:00";1002.9
"2019-03-12 20:00:00";1001.6
"2019-03-12 21:00:00";999.9
"2019-03-12 22:00:00";998.4
"2019-03-12 23:00:00";996.9
"2019-03-13 00:00:00";995.5
"2019-03-13 01:00:00";994
"2019-03-13 02:00:00";992.7
"2019-03-13 03:00:00";991.8
"2019-03-13 04:00:00";991.4
"2019-03-13 05:00:00";991.8
"2019-03-13 06:00:00";992.4
"2019-03-13 07:00:00";992.6
"2019-03-13 08:00:00";992.6
"2019-03-13 09:00:00";992.5
"2019-03-13 10:00:00";992.4
"2019-03-13 11:00:00";992.2
"2019-03-13 12:00:00";992.1
"2019-03-13 13:00:00";991.9
"2019-03-13 14:00:00";991.4
"2019-03-13 15:00:00";990.5
"2019-03-13 16:00:00";990.1
"2019-03-13 17:00:00";989.9
"2019-03-13 18:00:00";989.9
"2019-03-13 19:00:00";990.1
"2019-03-13 20:00:00";990.2
"2019-03-13 21:00:00";990
"2019-03-13 22:00:00";989.9
"2019-03-13 23:00:00";989.8
"2019-03-14 00:00:00";990.1
"2019-03-14 01:00:00";990.4
"2019-03-14 02:00:00";991.3
"2019-03-14 03:00:00";992.2
"2019-03-14 04:00:00";993.1
"2019-03-14 05:00:00";993.8
"2019-03-14 06:00:00";994.3
"2019-03-14 07:00:00";994.3
"2019-03-14 08:00:00";994.5
"2019-03-14 09:00:00";994
"2019-03-14 10:00:00";993.6
"2019-03-14 11:00:00";992.8
"2019-03-14 12:00:00";991.8
"2019-03-14 13:00:00";990.9
"2019-03-14 14:00:00";989.8
"2019-03-14 15:00:00";989
"2019-03-14 16:00:00";988.3
"2019-03-14 17:00:00";987.8
"2019-03-14 18:00:00";987.8
"2019-03-14 19:00:00";987.9
"2019-03-14 20:00:00";988.1
"2019-03-14 21:00:00";988.2
"2019-03-14 22:00:00";988.5
"2019-03-14 23:00:00";988.7
"2019-03-15 00:00:00";989.1
"2019-03-15 01:00:00";989.5
"2019-03-15 02:00:00";990
"2019-03-15 03:00:00";990.5
"2019-03-15 04:00:00";991
"2019-03-15 05:00:00";991.6
"2019-03-15 06:00:00";992.1
"2019-03-15 07:00:00";993.1
"2019-03-15 08:00:00";993.8
"2019-03-15 09:00:00";994
"2019-03-15 10:00:00";994.1
"2019-03-15 11:00:00";993.8
"2019-03-15 12:00:00";992.9
"2019-03-15 13:00:00";991.4
"2019-03-15 14:00:00";989.8
"2019-03-15 15:00:00";987.7
"2019-03-15 16:00:00";985.1
"2019-03-15 17:00:00";982.6
"2019-03-15 18:00:00";981.6
"2019-03-15 19:00:00";981.1
"2019-03-15 20:00:00";981.9
"2019-03-15 21:00:00";985.4
"2019-03-15 22:00:00";987.9
"2019-03-15 23:00:00";989.3
"2019-03-16 00:00:00";990.7
"2019-03-16 01:00:00";992.1
"2019-03-16 02:00:00";993.2
"2019-03-16 03:00:00";994.3
"2019-03-16 04:00:00";995.3
"2019-03-16 05:00:00";996.2
"2019-03-16 06:00:00";997
"2019-03-16 07:00:00";997.7
"2019-03-16 08:00:00";998.5
"2019-03-16 09:00:00";999.3
"2019-03-16 10:00:00";999.7
"2019-03-16 11:00:00";1000.3
"2019-03-16 12:00:00";1000.4
"2019-03-16 13:00:00";1000.4
"2019-03-16 14:00:00";1000.2
"2019-03-16 15:00:00";999.9
"2019-03-16 16:00:00";999.3
"2019-03-16 17:00:00";999
"2019-03-16 18:00:00";998.7
"2019-03-16 19:00:00";997.8
"2019-03-16 20:00:00";996.5
"2019-03-16 21:00:00";995.2
"2019-03-16 22:00:00";994
"2019-03-16 23:00:00";993.1
"2019-03-17 00:00:00";992.2
"2019-03-17 01:00:00";991.5
"2019-03-17 02:00:00";990.8
"2019-03-17 03:00:00";990.1
"2019-03-17 04:00:00";989.5
"2019-03-17 05:00:00";988.8
"2019-03-17 06:00:00";988.2
"2019-03-17 07:00:00";987.8
"2019-03-17 08:00:00";987.8
"2019-03-17 09:00:00";988.5
"2019-03-17 10:00:00";989.3
"2019-03-17 11:00:00";989.9
"2019-03-17 12:00:00";990.4
"2019-03-17 13:00:00";990.8
"2019-03-17 14:00:00";991.1
"2019-03-17 15:00:00";991.4
"2019-03-17 16:00:00";991.7
"2019-03-17 17:00:00";992.2
"2019-03-17 18:00:00";992.8
"2019-03-17 19:00:00";993.1
"2019-03-17 20:00:00";993.2
"2019-03-17 21:00:00";993.4
"2019-03-17 22:00:00";993.3
"2019-03-17 23:00:00";993.2
"2019-03-18 00:00:00";993.3
"2019-03-18 01:00:00";993.4
"2019-03-18 02:00:00";993.7
"2019-03-18 03:00:00";993.9
"2019-03-18 04:00:00";993.7
"2019-03-18 05:00:00";993.5
"2019-03-18 06:00:00";993.5
"2019-03-18 07:00:00";993.9
"2019-03-18 08:00:00";994.6
"2019-03-18 09:00:00";995.4
"2019-03-18 10:00:00";996.6
"2019-03-18 11:00:00";998
"2019-03-18 12:00:00";999.3
"2019-03-18 13:00:00";1000.8
"2019-03-18 14:00:00";1002.1
"2019-03-18 15:00:00";1003.3
"2019-03-18 16:00:00";
"2019-03-18 17:00:00";
"2019-03-18 18:00:00";
"2019-03-18 19:00:00";
"2019-03-18 20:00:00";
"2019-03-18 21:00:00";
"2019-03-18 22:00:00";
"2019-03-18 23:00:00";
"2019-02-21 00:00:00";1018.3
"2019-02-21 01:00:00";1017.9
"2019-02-21 02:00:00";1017.7
"2019-02-21 03:00:00";1017.5
"2019-02-21 04:00:00";1017.5
"2019-02-21 05:00:00";1017.3
"2019-02-21 06:00:00";1017.1
"2019-02-21 07:00:00";1017
"2019-02-21 08:00:00";1016.9
"2019-02-21 09:00:00";1016.9
"2019-02-21 10:00:00";1017.6
"2019-02-21 11:00:00";1018
"2019-02-21 12:00:00";1018
"2019-02-21 13:00:00";1017.7
"2019-02-21 14:00:00";1018.1
"2019-02-21 15:00:00";1018.4
"2019-02-21 16:00:00";1018.8
"2019-02-21 17:00:00";1019.3
"2019-02-21 18:00:00";1019.9
"2019-02-21 19:00:00";1020.9
"2019-02-21 20:00:00";1021.7
"2019-02-21 21:00:00";1022.7
"2019-02-21 22:00:00";1024.1
"2019-02-21 23:00:00";1025.7
"2019-02-22 00:00:00";1027.6
"2019-02-22 01:00:00";1029.4
"2019-02-22 02:00:00";1031
"2019-02-22 03:00:00";1032.4
"2019-02-22 04:00:00";1033.7
"2019-02-22 05:00:00";1035.1
"2019-02-22 06:00:00";1036.4
"2019-02-22 07:00:00";1037.5
"2019-02-22 08:00:00";1038.6
"2019-02-22 09:00:00";1040
"2019-02-22 10:00:00";1041.2
"2019-02-22 11:00:00";1042.1
"2019-02-22 12:00:00";1042.8
"2019-02-22 13:00:00";1042.9
"2019-02-22 14:00:00";1043.3
"2019-02-22 15:00:00";1043.4
"2019-02-22 16:00:00";1043.5
"2019-02-22 17:00:00";1044
"2019-02-22 18:00:00";1044.3
"2019-02-22 19:00:00";1044.7
"2019-02-22 20:00:00";1044.4
"2019-02-22 21:00:00";1044.5
"2019-02-22 22:00:00";1044.6
"2019-02-22 23:00:00";1045
"2019-02-25 00:00:00";1036.8
"2019-02-25 01:00:00";1036.7
"2019-02-25 02:00:00";1036.7
"2019-02-25 03:00:00";1036.6
"2019-02-25 04:00:00";1036.4
"2019-02-25 05:00:00";1036.4
"2019-02-25 06:00:00";1036.4
"2019-02-25 07:00:00";1036.2
"2019-02-25 08:00:00";1036.3
"2019-02-25 09:00:00";1036.2
"2019-02-25 10:00:00";1036
"2019-02-25 11:00:00";1036
"2019-02-25 12:00:00";1035.9
"2019-02-25 13:00:00";1035.4
"2019-02-25 14:00:00";1034.8
"2019-02-25 15:00:00";1034.2
"2019-02-25 16:00:00";1033.9
"2019-02-25 17:00:00";1033.6
"2019-02-25 18:00:00";1033.7
"2019-02-25 19:00:00";1033.7
"2019-02-25 20:00:00";1033.4
"2019-02-25 21:00:00";1032.8
"2019-02-25 22:00:00";1032.5
"2019-02-25 23:00:00";1032.4
"2019-02-26 00:00:00";1032.2
"2019-02-26 01:00:00";1032.4
"2019-02-26 02:00:00";1032.6
"2019-02-26 03:00:00";1032.4
"2019-02-26 04:00:00";1032.4
"2019-02-26 05:00:00";1032.3
"2019-02-26 06:00:00";1032.3
"2019-02-26 07:00:00";1032.2
"2019-02-26 08:00:00";1032.2
"2019-02-26 09:00:00";1032.2
"2019-02-26 10:00:00";1032.5
"2019-02-26 11:00:00";1032.7
"2019-02-26 12:00:00";1032.8
"2019-02-26 13:00:00";1032.8
"2019-02-26 14:00:00";1032.5
"2019-02-26 15:00:00";1032.3
"2019-02-26 16:00:00";1032
"2019-02-26 17:00:00";1031.7
"2019-02-26 18:00:00";1031.7
"2019-02-26 19:00:00";1031.7
"2019-02-26 20:00:00";1031.4
"2019-02-26 21:00:00";1030.9
"2019-02-26 22:00:00";1030.4
"2019-02-26 23:00:00";1030
"2019-02-27 00:00:00";1029.7
"2019-02-27 01:00:00";1029.3
"2019-02-27 02:00:00";1028.8
"2019-02-27 03:00:00";1028.2
"2019-02-27 04:00:00";1027.5
"2019-02-27 05:00:00";1026.7
"2019-02-27 06:00:00";1026
"2019-02-27 07:00:00";1025.5
"2019-02-27 08:00:00";1025.1
"2019-02-27 09:00:00";1024.7
"2019-02-27 10:00:00";1024.2
"2019-02-27 11:00:00";1023.6
"2019-02-27 12:00:00";1022.9
"2019-02-27 13:00:00";1022
"2019-02-27 14:00:00";1021.2
"2019-02-27 15:00:00";1020.4
"2019-02-27 16:00:00";1019.3
"2019-02-27 17:00:00";1018.2
"2019-02-27 18:00:00";1017.1
"2019-02-27 19:00:00";1016.1
"2019-02-27 20:00:00";1014.8
"2019-02-27 21:00:00";1013.9
"2019-02-27 22:00:00";1013
"2019-02-27 23:00:00";1011.6
"2019-02-28 00:00:00";1010.5
"2019-02-28 01:00:00";1009.6
"2019-02-28 02:00:00";1008.8
"2019-02-28 03:00:00";1008.2
"2019-02-28 04:00:00";1008
"2019-02-28 05:00:00";1007.6
"2019-02-28 06:00:00";1007.6
"2019-02-28 07:00:00";1007.7
"2019-02-28 08:00:00";1008
"2019-02-28 09:00:00";1008.4
"2019-02-28 10:00:00";1008.9
"2019-02-28 11:00:00";1009.2
"2019-02-28 12:00:00";1009.4
"2019-02-28 13:00:00";1009.7
"2019-02-28 14:00:00";1009.8
"2019-02-28 15:00:00";1009.8
"2019-02-28 16:00:00";1009.9
"2019-02-28 17:00:00";1010
"2019-02-28 18:00:00";1010.3
"2019-02-28 19:00:00";1010.5
"2019-02-28 20:00:00";1010.4
"2019-02-28 21:00:00";1010.7
"2019-02-28 22:00:00";1010.7
"2019-02-28 23:00:00";1010.6
"2019-03-04 00:00:00";992.7
"2019-03-04 01:00:00";992
"2019-03-04 02:00:00";991.2
"2019-03-04 03:00:00";989.9
"2019-03-04 04:00:00";989
"2019-03-04 05:00:00";988
"2019-03-04 06:00:00";987
"2019-03-04 07:00:00";986
"2019-03-04 08:00:00";984.9
"2019-03-04 09:00:00";983.9
"2019-03-04 10:00:00";982.6
"2019-03-04 11:00:00";980.8
"2019-03-04 12:00:00";979.3
"2019-03-04 13:00:00";979.2
"2019-03-04 14:00:00";978.8
"2019-03-04 15:00:00";978.5
"2019-03-04 16:00:00";978.8
"2019-03-04 17:00:00";978.9
"2019-03-04 18:00:00";978.3
"2019-03-04 19:00:00";977.4
"2019-03-04 20:00:00";977
"2019-03-04 21:00:00";977.4
"2019-03-04 22:00:00";978.1
"2019-03-04 23:00:00";979.2
"2019-03-05 00:00:00";980.2
"2019-03-05 01:00:00";980.5
"2019-03-05 02:00:00";981.4
"2019-03-05 03:00:00";982.7
"2019-03-05 04:00:00";983.9
"2019-03-05 05:00:00";984.9
"2019-03-05 06:00:00";986.1
"2019-03-05 07:00:00";986.9
"2019-03-05 08:00:00";988.1
"2019-03-05 09:00:00";989.1
"2019-03-05 10:00:00";990.4
"2019-03-05 11:00:00";991.6
"2019-03-05 12:00:00";992.7
"2019-03-05 13:00:00";993.6
"2019-03-05 14:00:00";994.5
"2019-03-05 15:00:00";995.5
"2019-03-05 16:00:00";996.4
"2019-03-05 17:00:00";997.3
"2019-03-05 18:00:00";998.5
"2019-03-05 19:00:00";999.8
"2019-03-05 20:00:00";1001.1
"2019-03-05 21:00:00";1002.5
"2019-03-05 22:00:00";1003.8
"2019-03-05 23:00:00";1004.9
"2019-03-06 00:00:00";1005.7
"2019-03-06 01:00:00";1006.4
"2019-03-06 02:00:00";1006.4
"2019-03-06 03:00:00";1006.8
"2019-03-06 04:00:00";1007.3
"2019-03-06 05:00:00";1007.2
"2019-03-06 06:00:00";1007.2
"2019-03-06 07:00:00";1007.3
"2019-03-06 08:00:00";1007
"2019-03-06 09:00:00";1007
"2019-03-06 10:00:00";1007.1
"2019-03-06 11:00:00";1007
"2019-03-06 12:00:00";1006.4
"2019-03-06 13:00:00";1005.6
"2019-03-06 14:00:00";1004.6
"2019-03-06 15:00:00";1003.6
"2019-03-06 16:00:00";1002.6
"2019-03-06 17:00:00";1001.5
"2019-03-06 18:00:00";1000.4
"2019-03-06 19:00:00";999.3
"2019-03-06 20:00:00";998.3
"2019-03-06 21:00:00";997.5
"2019-03-06 22:00:00";996.6
"2019-03-06 23:00:00";995.9
"2019-03-07 00:00:00";995
"2019-03-07 01:00:00";994.1
"2019-03-07 02:00:00";993.3
"2019-03-07 03:00:00";992.7
"2019-03-07 04:00:00";991.9
"2019-03-07 05:00:00";991.3
"2019-03-07 06:00:00";990.8
"2019-03-07 07:00:00";990.5
"2019-03-07 08:00:00";990.1
"2019-03-07 09:00:00";989.7
"2019-03-07 10:00:00";989.3
"2019-03-07 11:00:00";988.6
"2019-03-07 12:00:00";988
"2019-03-07 13:00:00";987.4
"2019-03-07 14:00:00";986.6
"2019-03-07 15:00:00";986.9
"2019-03-07 16:00:00";987.8
"2019-03-07 17:00:00";989.1
"2019-03-07 18:00:00";990.1
"2019-03-07 19:00:00";991
"2019-03-07 20:00:00";991.2
"2019-03-07 21:00:00";991.3
"2019-03-07 22:00:00";991.1
"2019-03-07 23:00:00";990.8
"2019-03-08 00:00:00";990.3
"2019-03-08 01:00:00";989.5
"2019-03-08 02:00:00";988.7
"2019-03-08 03:00:00";987.6
"2019-03-08 04:00:00";986.6
"2019-03-08 05:00:00";986
"2019-03-08 06:00:00";985.7
"2019-03-08 07:00:00";985.7
"2019-03-08 08:00:00";986.2
"2019-03-08 09:00:00";987.1
"2019-03-08 10:00:00";988.8
"2019-03-08 11:00:00";990.7
"2019-03-08 12:00:00";992.8
"2019-03-08 13:00:00";994.9
"2019-03-08 14:00:00";997.1
"2019-03-08 15:00:00";998.9
"2019-03-08 16:00:00";1000.6
"2019-03-08 17:00:00";1002.1
"2019-03-08 18:00:00";1003.4
"2019-03-08 19:00:00";1004.3
"2019-03-08 20:00:00";1005
"2019-03-08 21:00:00";1005.6
"2019-03-08 22:00:00";1005.9
"2019-03-08 23:00:00";1005.9
"2019-03-09 00:00:00";1005.6
"2019-03-09 01:00:00";1004.9
"2019-03-09 02:00:00";1004.1
"2019-03-09 03:00:00";1002.9
"2019-03-09 04:00:00";1001.3
"2019-03-09 05:00:00";999.5
"2019-03-09 06:00:00";997.8
"2019-03-09 07:00:00";995.8
"2019-03-09 08:00:00";993.9
"2019-03-09 09:00:00";992.5
"2019-03-09 10:00:00";992.1
"2019-03-09 11:00:00";992.7
"2019-03-09 12:00:00";993.5
"2019-03-09 13:00:00";994.2
"2019-03-09 14:00:00";994.6
"2019-03-09 15:00:00";994.7
"2019-03-09 16:00:00";994.7
"2019-03-09 17:00:00";994.5
"2019-03-09 18:00:00";994.4
"2019-03-09 19:00:00";994.4
"2019-03-09 20:00:00";994.8
"2019-03-09 21:00:00";995.3
"2019-03-09 22:00:00";995.4
"2019-03-09 23:00:00";995.5